Ligne (ID);Ligne (nom court);Date de début de validité;Résolution;Image
0241;241;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f96e2951a9f47cfb32f97ae55814285f
0242;242;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0301bf1e0ce24abea318d31668ab41dd
0244;244;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7e9d47186701a762f952ffecf8fc3498
0403;Ts3;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a460ece47f42c479ac3a9d093ee1d6d9
0408;Ts8;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3d3d39297690f87f641b80fa857a3b48
0441;Ts41;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2036096a9accffdd949e3ad34beb8174
0454;Ts54;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a7998cf657b7e85adce5fb674bdb0ef2
0475;Ts75;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/71f982bf4083bda207644211564b7d34
0122;N2;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3a76de9c40c24216e65e8ae8b244ed97
0804;TTZ;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/64ceb022c8086abaf4178bb31a64f176
0001;C1;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2a6fd76a18d0327422d448d57ed846c0
0003;C3;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f98d623d756766fbc6599c8454453cfe
0034;34;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c7a523d2a84dfb5c3211975645d7bc48
0035;35;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7c5b67803f0ebd51b264eb60aa639066
0037;37;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3ecd8906cd08ebcb2d2b192c40ea87e0
0038;38;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/29897e650fc042515d3a21f532ec242a
0050;50;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3a3a17462ef34767b034c180f0fb558a
0051;51;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/88e8db4edb00207a8a867a49bab2abd2
0054;54;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b8e38a1fb25afb9377eee04b1d888c12
0062;62;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/02b14a4818447114e0d0d4f4994ec4a2
0068;68;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0f6766cd5578e25aba77695827b3d21b
0070;70;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ee466007fc894d0aa8a1e9df8d485264
0072;72;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cb259d5bab8d5a546226641d3758bc9a
0073;73;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0e33bd5e4f0dbe23cab8145abb506b6a
0074;74;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f56a5e0526b3b2d076927ea84466f651
0075;75;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/99be3573c4623316250bc1f4545c94fd
0091;91;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e0aabf75fc098e10799011c6c0ddc8c5
0159;159ex;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f2ed34a263c9ab1e6626ad6da57fe629
0167;167ex;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/34c25170f1f77f631ff6e37e2ff881d3
0204;204;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e1b38608b4e5fae827f8d9e8bf63b13d
0205;205;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/254a71fe79504157d9e66625245577b7
0207;207;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/87fcc81e6af697638ac29a343ef9b3fe
0208;208;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9dc04774cd3be4efe64d2d82660bd3c3
0213;213;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a06af983b1912f578ca1ee285d1e0123
0214;214;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/43c712ca204ad1f8f2f4f55e325655d9
0221;221;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a7f9c707087e1583ae5f34104e582768
0226;226;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b626bf105ae644208a284bf6c85f4f73
0234;234;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3794173d610bf2d53124619e8a3a2925
0237;237;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/791e5e70ca154a6ee056b5c680f4284c
0241;241;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/88e5689d42f6e925bcea09369c44a06a
0413;Ts13;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ac1e150a9507e85b0c9fdfe6ec179264
0433;Ts33;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/42ac00d937bc540f7902c0999912af95
0455;Ts55;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5a93ed20d58da7cf05b38fdd11e6090e
0467;Ts67;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2b61f37ac5e23988a43a6485d36cca98
0491;Ts91;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f460b8fe4a681342b044ad98e5795d79
0005;C5;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/474834c05e2d616ff6359805db74ac3b
0009;9;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9b73d571e3ba861d395067bbc555c50b
0038;38;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1282bc2cdd126c0fa4956d70b0ecf0e5
0040;40;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3612eac4056f340618b52f15727d86a6
0052;52;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2de3108d3f803d4ee5adbdfe8f31fa56
0055;55;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/47852c59ca8880b5f3f9b0969cf84c5b
0064;64;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1bdab237b2d7f32f1e88dad888943273
0070;70;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a9090ecce82303622a7dc60d7bb60558
0071;71;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6ec4f2eb351c866bdbfc7405b7aed269
0074;74;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/95c579d937b2377b864f306eee620d5c
0225;225;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f8be2d450bac15f35656f9fc6cc738f3
0235;235;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4cfa04fda730d5ba2c566bd4b86eef49
0236;236;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9043a36087393d212bead34c1e55c72a
0239;239;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ea9d532047d10542465e277fe576f768
0405;Ts5;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/297345f3aa4c1652ea537d56a291a120
0407;Ts7;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/50a6fdd0e91482995fa931cd10505c00
0412;Ts12;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f428fed53e9faf1f098f44e666fb2ce9
0413;Ts13;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d738202e56e4b7f78c1bbe3cf1f15839
0444;Ts44;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/eeed1a08ecce66678371cf71aed11996
0445;Ts45;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7e137b5d6132677fc60e91687e9f2519
0453;Ts53;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e13a421e822f6e64d1cf09735a8e321b
0466;Ts66;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/177ecad36b624fe23c52b90db8e54f9f
0467;Ts67;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0a8900dae061b0b693f3b17b359b5e88
0806;BDS;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/33ea5e16ad0d95b5ccca55650f7aa319
0999;IND;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/901f1f3589090555f09db5d2d4b70d80
0801;REL-A;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c07b444679b3234ffdbe4e1f6213d7a2
0003;C3;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c57317529e82a9c4a67e64257f6e01df
0004;C4;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/14c70194dde37d43b43367aedbaa92e8
0005;C5;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8d860be82ec7b47bce096a3092eec36d
0012;12;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1b2df0a573fe4b45b78a3fe78be9545c
0038;38;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3320239fad9fb13811edafc60641021d
0040;40ex;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/734c5087a13821cc17c72296dcc505d6
0062;62;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/accabc86705792a5317e687b5b26b9bf
0077;77;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/35538ca27599d64e37189c69ef44321b
0082;82;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cfd7060ce5ccc7b4e5bbaf1763f60c0f
0094;94;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9a3a344fd37d82615513dde79ba6ec33
0152;152ex;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/316ab7b1ae3a20626987cc9e78febf3e
0155;155ex;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cb76727c4f662af02604999d3aa832a2
0159;159ex;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/552bf9ad1fc630d2055be3ae5fb936b3
0168;168ex;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bd04058331539b199f9e3fb8eb0787f3
0202;202;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/205b7c2f00b407c181a40c9cf42e6610
0211;211;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f7fddb091c8841920c555030d2e0635b
0214;214;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/93e0048f6992fb631c87df468c1cbee5
0232;232;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7f4bbfcbfc7aaeb9676d387b17201f11
0243;243;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1ea6c6a6820b377f0b01a03c1970acdf
0407;Ts7;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0374ecdc0d2e2d3884a9ea1954725006
0411;Ts11;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1b94161adde4faec0bf5367c15dd3f12
0432;Ts32;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/10ce9bd91dcbe55911759b5c6604fbce
0446;Ts46;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0ccc1b8732828f0fdabc6a2132237095
0453;Ts53;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/76775a910fd47e0f75e61e765c585982
0461;Ts61;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/de2c5c188bee407258a181a0a06dccc7
0466;Ts66;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/411b167504e2ed871cbb4a234168249e
0001;C1;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/04f42f626f54fed8e35cdb8bfa05cd80
0005;C5;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/70ab2c83eab933bac6fbd9c7ace81004
0011;11;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4665cd71e136107d478032a6f839636b
0038;38;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/de8c9d3b817a4ea307720a01bed5c358
0050;50;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0ee90c38d04245dd46e7ab2a8512f7f8
0059;59;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5a97574c74e56c42f70cd3aa10fa0be3
0065;65;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/85ec3b6bc3b26865b542ff5384df98a1
0074;74;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/80628a17d8211e9fd471b2e602bc955b
0079;79;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/321154bc1de7004c64698c767e806a5a
0082;82;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f7d7ea9299dab18f0f0c6d9c70dddc57
0091;91;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5e656630f834f5331c99e692bbde210c
0157;157ex;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/03a0d66911ec668b835a1712b002ea3d
0164;164ex;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f2447aca036ea02347c39dbee8dcd906
0206;206;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6c130958dcc84209701352625f6951da
0207;207;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/221fe9113daa64e156a133b27116a53f
0208;208;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6f87d3214a46b7195854830a75c47115
0213;213;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a77e1f0d986a839fde30dd9cbb633413
0216;216;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4df526ac2914031b3a44285ad89bbc7a
0239;239;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/31bdcfb76e4c7774f2aa65e032470136
0240;240;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/349eb24426c5733d06f4ee01062020e9
0242;242;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ae934aaaa83366ad9affc7856826eff8
0401;Ts1;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9a26146f61a1784ba140fdeb50e66e15
0404;Ts4;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/936bbfb9a05ec6811c32bbdc8ca1c092
0413;Ts13;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/da10979ccc55909dc2e225f0784c4743
0445;Ts45;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/32f101f72a31ca4e962c51245f48ce16
0446;Ts46;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5a760a0ab923b802e19e77b2c71f3a35
0002;C2;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/64211c03e17c7216ec41ae0f0194bf7b
0005;C5;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fd058baeaf57ec605d93097f3c21fddc
0031;31;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f18f376a37f24fe33ba0fb32c3bf53ec
0044;44;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6d4626c102a9f49c21efe3d42ade118b
0056;56;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6e69ba4a2c27b1fbb978060d4da6086e
0068;68;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6bf4414c8307ec3f016a18cab8f5aa03
0071;71;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e742315e75021c138ebb349994c22967
0072;72;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9cfee3288013c6a5a2f72bb651c0494e
0079;79;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/323f721cee12081ea0e6330341c6f612
0080;80;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4ab38132a6a54c40069e0df0e083a15b
0081;81;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7e1d265cf70fc3ee96e73d6235c53cb7
0089;89;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1dbd7a7fbc0598ac9e39b4e89a0985d4
0121;N1;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/aea6d28277be868bf8dc92d3131a374d
0154;154ex;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9cbcb0c9858b2dc99815a1aca9874892
0159;159ex;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5d1fdac79be1b1932fd7afbde8bc39a9
0173;173ex;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f5006e14fe5f0028a164a28a66d0caf9
