Identifiant;Code;Nom;Commune (code INSEE);Commune (nom);Coordonnées;Accessible aux PMR;Mobilier
4007;4007;Boulais;35001;Acigné;48.139094, -1.558744;true;Abri simple
4502;4502;Gévezé Mairie;35120;Gévezé;48.220986, -1.788723;true;Abri double
4530;4530;Lande de Villé;35120;Gévezé;48.23354, -1.787786;false;Poteau
4531;4531;Cheval Blanc;35120;Gévezé;48.221767, -1.802487;false;Poteau
4509;4509;Coualeuc;35120;Gévezé;48.224645, -1.800449;true;Poteau
4304;4304;L'Hermitage Centre;35131;L'Hermitage;48.125578, -1.815962;true;Poteau
4310;4310;L'Hermitage Gare;35131;L'Hermitage;48.12375, -1.817992;true;Poteau
4315;4315;Noë Biche;35131;L'Hermitage;48.122997, -1.802546;true;Abri simple
4758;4758;Gripay;35139;Laillé;47.94704, -1.726359;false;Abri simple
4749;4749;Montheleu;35139;Laillé;47.954628, -1.686146;false;
4750;4750;Rouesnais Sud;35139;Laillé;47.962967, -1.742873;false;
4738;4738;L'Ardrais;35139;Laillé;47.985817, -1.705131;false;Abri simple
4746;4746;Martigné;35139;Laillé;48.001723, -1.724079;false;Abri simple
4737;4737;L'Ardrais;35139;Laillé;47.985864, -1.705312;false;Poteau
4717;4717;Boulais Pochetière;35139;Laillé;47.95562, -1.701021;false;Abri simple
4718;4718;Boulais Pochetière;35139;Laillé;47.955557, -1.701099;false;Abri simple
4721;4721;Château d'Eau;35139;Laillé;47.974425, -1.697982;false;Abri simple
4901;4901;Langan Bourg;35144;Langan;48.24538, -1.854062;true;Abri simple
4902;4902;Langan Bourg;35144;Langan;48.244848, -1.853167;false;Poteau
4903;4903;Langan Bourg;35144;Langan;48.244609, -1.853257;false;Poteau
4904;4904;Rouaudière;35144;Langan;48.23421, -1.843908;false;Poteau
4905;4905;Rouaudière;35144;Langan;48.234302, -1.843947;false;Poteau
3513;3513;Pierre Texier;35189;Montgermont;48.155723, -1.720748;true;Poteau
3516;3516;Décoparc;35189;Montgermont;48.154387, -1.707216;true;Poteau
3506;3506;Décoparc;35189;Montgermont;48.152987, -1.706581;true;Abri simple
3852;3852;Mordelles Eglise;35196;Mordelles;48.071956, -1.849829;true;Abri double
3878;3878;Ville Noublée;35196;Mordelles;48.086226, -1.854402;false;Poteau
3863;3863;Mordelles Lilas;35196;Mordelles;48.075604, -1.842827;true;Abri simple
3857;3857;Grande Fontaine;35196;Mordelles;48.083954, -1.813568;false;Abri simple
3421;3421;La Porte;35204;Nouvoitou;48.03878, -1.546387;false;
3416;3416;Le Petit Beauvais;35204;Nouvoitou;48.011936, -1.5459;false;Poteau
2701;2701;Janais;35206;Noyal-Châtillon-sur-Seiche;48.059075, -1.700988;false;Abri double
2706;2706;Molène;35206;Noyal-Châtillon-sur-Seiche;48.038455, -1.670722;false;Abri simple
2769;2769;Noyal La Touche;35206;Noyal-Châtillon-sur-Seiche;48.04884, -1.641621;false;
2764;2764;Launay Hyon;35206;Noyal-Châtillon-sur-Seiche;48.067247, -1.659266;false;Poteau
2759;2759;Horizon;35206;Noyal-Châtillon-sur-Seiche;48.041679, -1.663416;false;Poteau
2732;2732;Pont;35206;Noyal-Châtillon-sur-Seiche;48.038628, -1.66691;true;Poteau
2733;2733;Côteaux;35206;Noyal-Châtillon-sur-Seiche;48.034197, -1.663402;true;Poteau
2735;2735;Horizon;35206;Noyal-Châtillon-sur-Seiche;48.041711, -1.663662;false;Abri simple
2747;2747;Lotissement du Moulin;35206;Noyal-Châtillon-sur-Seiche;48.041997, -1.656419;false;Abri simple
2722;2722;Potiers;35206;Noyal-Châtillon-sur-Seiche;48.040814, -1.672158;true;Abri simple
2718;2718;Croix Fleurie;35206;Noyal-Châtillon-sur-Seiche;48.055987, -1.664262;false;Poteau
3239;3239;Blés d'Or;35208;Orgères;47.99191, -1.67231;false;Poteau
3228;3228;Abords Plessette;35208;Orgères;47.986121, -1.673184;false;Poteau
3217;3217;Levant;35208;Orgères;48.000471, -1.667155;true;Abri simple
3211;3211;Groupe Scolaire;35208;Orgères;47.997273, -1.668431;true;Abri double
3103;3103;Docteur Léon;35210;Pacé;48.149232, -1.788989;false;Abri simple
3104;3104;Touche Milon;35210;Pacé;48.148463, -1.784791;true;Abri simple
3105;3105;Pinault;35210;Pacé;48.14765, -1.780916;true;Poteau
3177;3177;La Foucheraie;35210;Pacé;48.179654, -1.775143;false;Poteau
3172;3172;Baiersdorf;35210;Pacé;48.151086, -1.75956;true;
3167;3167;Champalaune;35210;Pacé;48.154567, -1.763809;true;
3169;3169;Beausoleil;35210;Pacé;48.152618, -1.763563;false;
3148;3148;Bas Sommier;35210;Pacé;48.130634, -1.794838;false;Poteau
3153;3153;Pré Hervy;35210;Pacé;48.135538, -1.789301;false;Poteau
3141;3141;Pont Amelin;35210;Pacé;48.154821, -1.784386;true;Poteau
3126;3126;Ouessant;35210;Pacé;48.15725, -1.765795;true;Abri simple
3121;3121;Docteur Léon;35210;Pacé;48.149381, -1.789012;false;Poteau
3124;3124;Chapitre;35210;Pacé;48.175366, -1.789981;false;Poteau
3109;3109;Pacé Cimetière;35210;Pacé;48.148142, -1.769909;true;Abri simple
3110;3110;Carré Dumaine;35210;Pacé;48.145758, -1.770753;true;Abri simple
3112;3112;Opéra;35210;Pacé;48.141059, -1.767294;true;Poteau
3602;3602;Parthenay Mairie;35216;Parthenay-de-Bretagne;48.192003, -1.831209;true;Abri double
3617;3617;Parthenay Fontaine;35216;Parthenay-de-Bretagne;48.193762, -1.832214;true;Abri simple
3613;3613;La Noë;35216;Parthenay-de-Bretagne;48.191297, -1.8243;true;Poteau
4802;4802;Sévignière;35022;Bécherel;48.29968, -1.93946;false;Poteau
1001;1001;Longs Champs;35238;Rennes;48.129077, -1.63253;true;Abri double
1005;1005;Mirabeau;35238;Rennes;48.123081, -1.647064;true;Abri double
9112;9112;Pont de Nantes;35238;Rennes;48.10181, -1.684105;false;
9012;9012;Roazhon Park;35238;Rennes;48.107747, -1.714576;false;
1666;1666;Atalante Champeaux;35238;Rennes;48.113351, -1.71357;false;
1659;1659;Henri Fréville;35238;Rennes;48.086765, -1.675461;false;
1651;1651;Jacques Cartier;35238;Rennes;48.097202, -1.675197;false;Poteau provisoire
1646;1646;Italie;35238;Rennes;48.086632, -1.668834;true;Poteau
1633;1633;Haut Sancé;35238;Rennes;48.096655, -1.636527;true;Poteau
1622;1622;Alma;35238;Rennes;48.084157, -1.679166;true;Abri double
1615;1615;République;35238;Rennes;48.109803, -1.678283;true;Poteau
1596;1596;Clotilde Vautier;35238;Rennes;48.125861, -1.668462;false;Poteau
1603;1603;Les Préales;35238;Rennes;48.11325, -1.641287;true;Abri double
1588;1588;Jules Maniez;35238;Rennes;48.098019, -1.703694;true;Abri simple
1589;1589;Jules Maniez;35238;Rennes;48.097935, -1.703985;true;Abri simple
1591;1591;Jules Verne;35238;Rennes;48.09891, -1.69368;true;Abri simple
1027;1027;Hôtel Dieu;35238;Rennes;48.117163, -1.677351;true;Abri simple
1021;1021;Cité Judiciaire;35238;Rennes;48.105444, -1.684005;true;Abri simple
1014;1014;Sainte-Anne;35238;Rennes;48.113739, -1.679038;true;Poteau
1016;1016;République;35238;Rennes;48.110073, -1.680101;true;Abri simple
1009;1009;Metz Volney;35238;Rennes;48.121635, -1.663186;true;Abri simple
2404;2404;Trégor;35024;Betton;48.183007, -1.646075;false;Abri simple
2405;2405;Betton Mairie;35024;Betton;48.181894, -1.641783;true;Abri simple
2458;2458;Gentilhommière;35024;Betton;48.190991, -1.628981;true;Poteau
2449;2449;Trégor;35024;Betton;48.183594, -1.646306;true;Poteau
2451;2451;Gentilhommière;35024;Betton;48.19085, -1.629331;true;Abri simple
2434;2434;J. Sébastien Bach;35024;Betton;48.186441, -1.633092;true;Poteau
2436;2436;Betton Rue de Rennes;35024;Betton;48.175974, -1.63946;false;Poteau
2430;2430;Betton Rue de Rennes;35024;Betton;48.175999, -1.639619;false;Abri simple
2432;2432;J. Sébastien Bach;35024;Betton;48.186271, -1.633356;true;Abri simple
2413;2413;Enseigne Abbaye;35024;Betton;48.171155, -1.641673;true;Poteau
2417;2417;Betton Centre;35024;Betton;48.181747, -1.638457;true;Abri simple
2418;2418;Betton Mairie;35024;Betton;48.181986, -1.641399;true;Poteau
2408;2408;Marronniers;35024;Betton;48.176154, -1.637359;true;Abri simple
4003;4003;Acigné Mairie;35001;Acigné;48.134242, -1.534801;true;Abri simple
4019;4019;Botrel;35001;Acigné;48.14065, -1.527479;true;Abri simple
4020;4020;Botrel;35001;Acigné;48.140166, -1.527351;true;Poteau
4011;4011;Foyer;35001;Acigné;48.13387, -1.537546;true;Poteau
4504;4504;Flume;35120;Gévezé;48.21819, -1.78315;true;Abri simple
4533;4533;Gévezé Clairville;35120;Gévezé;48.222453, -1.784546;false;Poteau
4515;4515;Brosse Allée;35120;Gévezé;48.187914, -1.788333;false;Poteau
4519;4519;Chêne Hamon;35120;Gévezé;48.211293, -1.79911;false;Poteau
4510;4510;Prés Verts;35120;Gévezé;48.223615, -1.79363;true;Abri simple
4511;4511;Prés Verts;35120;Gévezé;48.223978, -1.793771;true;Poteau
4514;4514;Brosse Allée;35120;Gévezé;48.187732, -1.788513;false;Poteau
4311;4311;Hautière;35131;L'Hermitage;48.12295, -1.82085;true;Poteau
4748;4748;Montheleu;35139;Laillé;47.954602, -1.686219;false;Abri simple
4752;4752;Rouesnais Nord;35139;Laillé;47.968624, -1.744424;false;Poteau
4741;4741;Le Nid;35139;Laillé;47.985177, -1.719023;false;Poteau
4742;4742;Les Vallées;35139;Laillé;47.974258, -1.743022;false;Abri simple
4727;4727;La Feutelais;35139;Laillé;47.968975, -1.708507;false;Abri simple
4731;4731;La Macillais;35139;Laillé;47.956454, -1.732801;false;Abri simple
4716;4716;Bossardière;35139;Laillé;47.94146, -1.696252;false;
4710;4710;Bout de Lande;35139;Laillé;47.979836, -1.693264;false;Poteau
4711;4711;Estuaires;35139;Laillé;47.975394, -1.691403;false;Abri simple
4706;4706;Châtaigneraie;35139;Laillé;47.97919, -1.724314;true;Abri double
4705;4705;Laillé Eglise;35139;Laillé;47.977983, -1.719683;true;Abri simple
4900;4900;Langan Bourg;35144;Langan;48.245235, -1.853734;true;Poteau
4956;4956;Miniac Ecole;35180;Miniac-sous-Bécherel;48.284109, -1.934853;false;Poteau
3500;3500;Silandière;35189;Montgermont;48.163969, -1.731752;false;Poteau
3502;3502;Pierre Texier;35189;Montgermont;48.155655, -1.720614;true;Abri simple
3518;3518;Boussardière;35189;Montgermont;48.143967, -1.708638;false;Poteau
3512;3512;Montgermont Mairie;35189;Montgermont;48.155644, -1.716708;true;Poteau
3517;3517;Boussardière;35189;Montgermont;48.143917, -1.70884;false;Poteau
3507;3507;Vizeule;35189;Montgermont;48.148918, -1.704108;true;Abri simple
3508;3508;Vizeule;35189;Montgermont;48.148382, -1.703613;false;Poteau
3509;3509;Métrie;35189;Montgermont;48.153005, -1.708878;true;Poteau
3869;3869;Mordelles Pâtis;35196;Mordelles;48.073924, -1.85372;true;Poteau
3865;3865;Mordelles Eglise;35196;Mordelles;48.071883, -1.85024;true;Poteau
3401;3401;Parc des Sports;35204;Nouvoitou;48.041337, -1.553405;true;Abri simple
3403;3403;Chêne Centenaire;35204;Nouvoitou;48.040203, -1.542002;true;Poteau
3418;3418;La Tertronais;35204;Nouvoitou;48.021901, -1.547245;false;Poteau
3419;3419;L'Ourmais;35204;Nouvoitou;48.028985, -1.5514;false;Poteau
3407;3407;Grée Barel;35204;Nouvoitou;48.042359, -1.549754;false;Poteau
2765;2765;Lotissement du Moulin;35206;Noyal-Châtillon-sur-Seiche;48.041899, -1.656314;false;Abri simple
2757;2757;Boisardière;35206;Noyal-Châtillon-sur-Seiche;48.042026, -1.630343;false;Poteau
2734;2734;Côteaux;35206;Noyal-Châtillon-sur-Seiche;48.034436, -1.663421;true;Abri double
2726;2726;Guyomerais;35206;Noyal-Châtillon-sur-Seiche;48.039685, -1.676723;true;Abri double
2727;2727;Pont;35206;Noyal-Châtillon-sur-Seiche;48.038446, -1.666525;true;Abri simple
2720;2720;Louis Texier;35206;Noyal-Châtillon-sur-Seiche;48.044129, -1.661407;false;Poteau
2721;2721;Centre;35206;Noyal-Châtillon-sur-Seiche;48.042439, -1.66572;false;Abri auvent
2714;2714;Hil-Bintinais;35206;Noyal-Châtillon-sur-Seiche;48.077187, -1.661021;true;Abri simple
2717;2717;Mail Lancé;35206;Noyal-Châtillon-sur-Seiche;48.063637, -1.663952;false;Poteau
3204;3204;Télégraphe;35208;Orgères;47.983336, -1.660015;false;Abri simple
3206;3206;Frogerais;35208;Orgères;47.975387, -1.652392;false;Poteau
3259;3259;Ormes Blanches;35208;Orgères;47.992652, -1.662984;false;
3251;3251;L'Hermitière Village;35208;Orgères;47.964046, -1.681099;false;Poteau
3243;3243;Montenay;35208;Orgères;48.008597, -1.65579;false;Poteau
3244;3244;Violais;35208;Orgères;47.972883, -1.648605;false;Poteau
3213;3213;Plardière;35208;Orgères;48.009507, -1.66592;true;Abri simple
3102;3102;Pie Neuve;35210;Pacé;48.150803, -1.792262;true;Abri simple
3174;3174;Teillais;35210;Pacé;48.148297, -1.764208;true;
3176;3176;Pacé Cimetière;35210;Pacé;48.147787, -1.768493;true;
3164;3164;Sorinais;35210;Pacé;48.135578, -1.772121;false;Abri simple
3143;3143;Haute Rabine;35210;Pacé;48.169948, -1.787892;false;Poteau
3144;3144;Opéra;35210;Pacé;48.141054, -1.766273;true;Abri simple
3145;3145;Touche Champagne;35210;Pacé;48.179959, -1.801675;false;Poteau
3135;3135;Nominoë;35210;Pacé;48.141755, -1.771001;true;Abri simple
3137;3137;Rive Ouest;35210;Pacé;48.140206, -1.763554;true;Poteau
3123;3123;Chapitre;35210;Pacé;48.174088, -1.789401;false;Poteau
3125;3125;Pâtis Roussel;35210;Pacé;48.16049, -1.768011;true;Abri simple
3116;3116;Duchesse Anne;35210;Pacé;48.150947, -1.771877;true;Abri double
3119;3119;Pinault;35210;Pacé;48.147515, -1.781103;true;Abri simple
3604;3604;La Noë;35216;Parthenay-de-Bretagne;48.191281, -1.824629;true;Abri simple
3605;3605;Placis de la Touche;35216;Parthenay-de-Bretagne;48.189982, -1.820845;false;Abri simple
3612;3612;Placis de la Touche;35216;Parthenay-de-Bretagne;48.189949, -1.820176;false;Poteau
3616;3616;La Renardière;35216;Parthenay-de-Bretagne;48.183379, -1.836087;false;Poteau
4801;4801;Bécherel Centre;35022;Bécherel;48.296897, -1.943729;true;Poteau
1002;1002;Bouzat;35238;Rennes;48.128283, -1.637782;true;Abri simple
1006;1006;Turmel;35238;Rennes;48.12229, -1.650742;true;Abri simple
5031;5031;Pontchaillou;35238;Rennes;48.121354, -1.693076;false;Abri simple
5032;5032;Pontchaillou;35238;Rennes;48.12146, -1.693584;false;Poteau
1665;1665;Atalante Champeaux;35238;Rennes;48.113248, -1.713671;false;
1662;1662;Gare Sud Féval;35238;Rennes;48.101462, -1.676188;true;Abri simple
1663;1663;Gares;35238;Rennes;48.104211, -1.670598;true;Abri provisoire
1654;1654;Motte Brûlon;35238;Rennes;48.129576, -1.674167;true;Abri simple
1650;1650;La Poterie;35238;Rennes;48.087481, -1.643137;true;Abri simple
1629;1629;Pré Garel;35238;Rennes;48.104031, -1.635026;true;Abri auvent
1630;1630;ZA Saint-Sulpice;35238;Rennes;48.132662, -1.636187;true;Abri simple
1619;1619;Joliot-Curie;35238;Rennes;48.125198, -1.652864;true;Abri double
1623;1623;Alma;35238;Rennes;48.083961, -1.678307;true;Abri simple
1612;1612;Saint-Conwoïon;35238;Rennes;48.103539, -1.688429;true;Abri simple
1617;1617;Longs Champs Est;35238;Rennes;48.129137, -1.630168;true;Abri simple
1610;1610;Tournebride;35238;Rennes;48.114025, -1.636082;true;Abri double
1594;1594;Kennedy Guyenne;35238;Rennes;48.121103, -1.713425;false;Poteau
1570;1570;Coeur de Courrouze;35238;Rennes;48.098203, -1.699023;true;Abri simple
1571;1571;Coeur de Courrouze;35238;Rennes;48.09829, -1.699389;true;Abri simple
1566;1566;Lycée Basch;35238;Rennes;48.125304, -1.692431;true;Abri simple
1544;1544;Le Guyader;35238;Rennes;48.084931, -1.696071;false;Abri double
1533;1533;La Poterie;35238;Rennes;48.087637, -1.643479;true;Abri double
1536;1536;Clos Courtel;35238;Rennes;48.12678, -1.630245;true;Abri simple
1522;1522;Piletière;35238;Rennes;48.113884, -1.642719;true;Abri simple
1526;1526;Hôpital Régnier;35238;Rennes;48.114801, -1.65322;true;Abri simple
1518;1518;Bourbonnais;35238;Rennes;48.120593, -1.710572;true;Abri simple
1660;1660;Clos Courtel;35238;Rennes;48.12689, -1.629952;true;Abri simple
2129;2129;Clos Courtel;35238;Rennes;48.127869, -1.629152;true;Poteau
1648;1648;La Poterie;35238;Rennes;48.087634, -1.646331;true;Poteau
1668;1668;Coubertin;35238;Rennes;48.086629, -1.689314;false;Poteau
1653;1653;Dulac;35238;Rennes;48.133287, -1.69535;true;Poteau
9033;9033;Henri Fréville;35238;Rennes;48.088368, -1.674556;false;
1664;1664;Clemenceau;35238;Rennes;48.094355, -1.674442;false;
3854;3854;Mordelles Lilas;35196;Mordelles;48.075808, -1.842153;true;Abri simple
3860;3860;Grande Fontaine;35196;Mordelles;48.083671, -1.81582;false;Poteau
3405;3405;Eclosel;35204;Nouvoitou;48.04458, -1.561621;false;Abri simple
3404;3404;Menault;35204;Nouvoitou;48.041308, -1.544619;true;Abri simple
3402;3402;Langlois;35204;Nouvoitou;48.040949, -1.549602;true;Poteau
2719;2719;Petite Saudrais;35206;Noyal-Châtillon-sur-Seiche;48.047008, -1.661005;true;Abri simple
2751;2751;Monts Gaultier;35206;Noyal-Châtillon-sur-Seiche;48.03936, -1.679953;true;Abri double
2709;2709;Louis Texier;35206;Noyal-Châtillon-sur-Seiche;48.044053, -1.661183;true;Abri simple
2754;2754;Abords Launay;35206;Noyal-Châtillon-sur-Seiche;48.052963, -1.687059;false;Poteau
2753;2753;Abords Launay;35206;Noyal-Châtillon-sur-Seiche;48.052886, -1.68703;false;Poteau
2725;2725;Guyomerais;35206;Noyal-Châtillon-sur-Seiche;48.03955, -1.676476;true;Poteau
2731;2731;Centre;35206;Noyal-Châtillon-sur-Seiche;48.04297, -1.666046;true;Poteau
3203;3203;Petite Rochelle;35208;Orgères;47.976283, -1.657445;false;Abri simple
3205;3205;Petite Rochelle;35208;Orgères;47.976081, -1.657175;false;Poteau
2742;2742;Noyal La Touche;35206;Noyal-Châtillon-sur-Seiche;48.049017, -1.641486;false;
2756;2756;Abords Rouvray;35206;Noyal-Châtillon-sur-Seiche;48.059464, -1.66363;false;Poteau
2702;2702;Vallon;35206;Noyal-Châtillon-sur-Seiche;48.06843, -1.697574;false;Abri simple
2705;2705;Bray;35206;Noyal-Châtillon-sur-Seiche;48.02908, -1.659799;false;Abri simple
2766;2766;Monceau;35206;Noyal-Châtillon-sur-Seiche;48.047705, -1.678589;false;Poteau
3408;3408;Chêne Centenaire;35204;Nouvoitou;48.040431, -1.541908;true;Abri simple
3411;3411;Crotigné;35204;Nouvoitou;48.031367, -1.558356;false;Poteau
3406;3406;Eclosel;35204;Nouvoitou;48.044378, -1.56147;false;Poteau
3417;3417;Epron;35204;Nouvoitou;48.015078, -1.539572;false;Poteau
2770;2770;Les Places;35206;Noyal-Châtillon-sur-Seiche;48.038426, -1.641799;false;
3420;3420;La Porte;35204;Nouvoitou;48.038503, -1.547582;false;
1638;1638;Lycée Chateaubriand;35238;Rennes;48.122545, -1.651088;true;Abri simple
1644;1644;Place Pasteur;35238;Rennes;48.110714, -1.673658;true;Abri auvent
1618;1618;Joliot-Curie;35238;Rennes;48.125139, -1.65309;true;Abri double
1636;1636;Haut Sancé;35238;Rennes;48.095933, -1.637156;true;Abri simple
1634;1634;Painlevé;35238;Rennes;48.123688, -1.660475;true;Abri simple
1614;1614;Assomption;35238;Rennes;48.121972, -1.656489;false;Poteau
1611;1611;Redon;35238;Rennes;48.105462, -1.688422;true;Abri simple
1652;1652;Dulac;35238;Rennes;48.132848, -1.69573;true;Abri simple
3601;3601;La Renardière;35216;Parthenay-de-Bretagne;48.183471, -1.835694;false;Poteau
3615;3615;Parthenay Mairie;35216;Parthenay-de-Bretagne;48.192104, -1.831432;true;Poteau
3606;3606;Le Reuvre;35216;Parthenay-de-Bretagne;48.186405, -1.816641;false;Poteau
3115;3115;Pacé Cimetière;35210;Pacé;48.148099, -1.769731;true;Poteau
3139;3139;Rive Ouest;35210;Pacé;48.140153, -1.763318;true;Abri simple
3147;3147;Bas Sommier;35210;Pacé;48.130582, -1.79503;false;Poteau
3120;3120;Touche Milon;35210;Pacé;48.1486, -1.785006;true;Poteau
3122;3122;Pie Neuve;35210;Pacé;48.151102, -1.79217;true;Poteau
3133;3133;Ouessant;35210;Pacé;48.157383, -1.765666;true;Poteau
3245;3245;L'Hermitière Village;35208;Orgères;47.964349, -1.681718;false;Abri simple
3225;3225;ZA L'Hermitière;35208;Orgères;47.962608, -1.684894;false;Abri simple
3222;3222;Belle Etoile;35208;Orgères;47.976836, -1.674649;false;Abri simple
3248;3248;ZA L'Hermitière;35208;Orgères;47.962638, -1.685005;false;Poteau
3238;3238;Blés d'Or;35208;Orgères;47.991805, -1.672203;false;Abri simple
3253;3253;Grée du Menay;35208;Orgères;47.959244, -1.681153;false;Poteau
3218;3218;Groupe Scolaire;35208;Orgères;47.996919, -1.669051;true;Poteau
3230;3230;Belle Etoile;35208;Orgères;47.976695, -1.674772;false;Poteau
3237;3237;Mandonnais;35208;Orgères;48.008624, -1.661089;false;Poteau
3107;3107;Renan;35210;Pacé;48.151185, -1.77754;true;Abri simple
4950;4950;Miniac Eglise;35180;Miniac-sous-Bécherel;48.284693, -1.930733;true;Abri simple
4507;4507;Cheval Blanc;35120;Gévezé;48.221783, -1.802327;true;Abri simple
4529;4529;Lande de Villé;35120;Gévezé;48.23377, -1.787716;false;Poteau
4002;4002;Verdaudais;35001;Acigné;48.136905, -1.533137;true;Abri simple
4518;4518;Chêne Hamon;35120;Gévezé;48.211405, -1.799128;false;Poteau
4012;4012;Acigné Mairie;35001;Acigné;48.134151, -1.534705;true;Poteau
4707;4707;Châtaigneraie;35139;Laillé;47.979287, -1.724331;true;Poteau
4708;4708;Gingouillère;35139;Laillé;47.980092, -1.730909;true;Poteau
4319;4319;ESAT La Hautière;35131;L'Hermitage;48.118994, -1.822429;false;Poteau
4321;4321;Abords Frétillé;35131;L'Hermitage;48.131692, -1.826381;false;Poteau
4318;4318;Rue de Pacé;35131;L'Hermitage;48.126133, -1.806527;false;Abri simple
4725;4725;La Corbinais;35139;Laillé;47.956723, -1.737802;false;Abri simple
4307;4307;Clairefontaine;35131;L'Hermitage;48.123516, -1.807448;true;Poteau
4729;4729;La Giquelais;35139;Laillé;47.939631, -1.710578;false;Abri simple
4301;4301;Hautière;35131;L'Hermitage;48.122924, -1.821633;false;Abri simple
3515;3515;Silandière;35189;Montgermont;48.162759, -1.730576;false;Poteau
4722;4722;Château d'Eau;35139;Laillé;47.974626, -1.698507;false;Poteau
3501;3501;Fougerolle;35189;Montgermont;48.157221, -1.723306;false;Poteau
4305;4305;Village;35131;L'Hermitage;48.124609, -1.811557;true;Abri double
4728;4728;La Feutelais;35139;Laillé;47.968922, -1.708618;false;Poteau
4754;4754;ZA Le Rachat;35139;Laillé;47.973599, -1.714829;false;Poteau
4740;4740;Le Nid;35139;Laillé;47.98519, -1.718862;false;Abri simple
4712;4712;Estuaires;35139;Laillé;47.974816, -1.69136;false;Poteau
1578;1578;Lycée Mendès France;35238;Rennes;48.13335, -1.6839;false;Poteau
1590;1590;Jules Verne;35238;Rennes;48.098899, -1.69354;true;Abri simple
1572;1572;Vincennes;35238;Rennes;48.118015, -1.675219;true;Abri auvent
1575;1575;Gares;35238;Rennes;48.103768, -1.671317;false;Poteau
1540;1540;Pont de Bretagne;35238;Rennes;48.109999, -1.685158;true;Abri platine
1539;1539;Lemaistre;35238;Rennes;48.107253, -1.723135;true;Abri simple
1554;1554;Binquenais Le Moine;35238;Rennes;48.090732, -1.66125;true;Poteau
1516;1516;Bois Perrin;35238;Rennes;48.115973, -1.648367;false;Abri auvent
1520;1520;Bourbonnais;35238;Rennes;48.120473, -1.709574;true;Abri simple
1507;1507;Lycée Zola;35238;Rennes;48.109406, -1.6751;true;Abri auvent
1471;1471;Cimetière de l'Est;35238;Rennes;48.103763, -1.649492;true;Abri simple
1495;1495;Préfecture - ESC;35238;Rennes;48.126607, -1.693012;true;Abri simple
1514;1514;Moulin de Joué;35238;Rennes;48.113326, -1.647648;true;Abri simple
1491;1491;Saint-Laurent;35238;Rennes;48.13892, -1.658273;true;Abri simple
1483;1483;Pâtis Tatelin;35238;Rennes;48.12955, -1.64367;true;Abri simple
1511;1511;La Poterie;35238;Rennes;48.087572, -1.643466;true;Abri double
1487;1487;Patton Gast;35238;Rennes;48.131345, -1.662406;true;Abri simple
1500;1500;Agrocampus;35238;Rennes;48.113203, -1.704506;true;Abri simple
4503;4503;Flume;35120;Gévezé;48.218704, -1.784055;true;Poteau
4505;4505;Gévezé Mairie;35120;Gévezé;48.221027, -1.7882;true;Poteau
4506;4506;Beauvais;35120;Gévezé;48.217537, -1.79112;false;Abri simple
4524;4524;Vieux Moulin;35120;Gévezé;48.219975, -1.787785;false;Abri double
4521;4521;Huchetais;35120;Gévezé;48.239339, -1.792114;false;Poteau
4513;4513;Beauvais;35120;Gévezé;48.217426, -1.791037;false;Poteau
4322;4322;L'Hermitage Centre;35131;L'Hermitage;48.125447, -1.815491;true;Abri double
4308;4308;Village;35131;L'Hermitage;48.125058, -1.813014;true;Poteau
4312;4312;Lemordant;35131;L'Hermitage;48.127487, -1.813144;false;Abri simple
4701;4701;Point du Jour;35139;Laillé;47.978606, -1.712988;true;Abri simple
4702;4702;Orée du Bois;35139;Laillé;47.975433, -1.717111;true;Abri simple
4755;4755;ZA Le Rachat;35139;Laillé;47.973679, -1.714791;false;Abri simple
4759;4759;Couais;35139;Laillé;47.944867, -1.728573;false;Poteau
4760;4760;Gingouillère;35139;Laillé;47.980213, -1.730942;false;Poteau
4761;4761;Le Cleux;35139;Laillé;47.968296, -1.724105;false;
4739;4739;Le Cleux;35139;Laillé;47.968208, -1.72413;false;Abri simple
4730;4730;La Giquelais;35139;Laillé;47.939553, -1.710619;false;Poteau
4709;4709;Bout de Lande;35139;Laillé;47.979926, -1.693073;false;Abri simple
4714;4714;Laillé Bellevue;35139;Laillé;47.995593, -1.711905;false;Poteau
4704;4704;Laillé Eglise;35139;Laillé;47.978117, -1.72041;true;Abri simple
3505;3505;Belle Epine;35189;Montgermont;48.155304, -1.710895;true;Abri simple
3510;3510;Belle Epine;35189;Montgermont;48.155558, -1.710743;true;Poteau
3853;3853;Mordelles Mairie;35196;Mordelles;48.073718, -1.846282;true;Abri simple
3881;3881;Collège St-Yves;35196;Mordelles;48.073566, -1.851712;false;
3877;3877;Les Hautes Barres;35196;Mordelles;48.079977, -1.865968;false;Abri simple
3879;3879;Ville Noublée;35196;Mordelles;48.086488, -1.854118;false;Poteau
3864;3864;Mordelles Mairie;35196;Mordelles;48.073558, -1.846884;true;Abri simple
3862;3862;Gretay;35196;Mordelles;48.077836, -1.837377;true;Abri simple
3855;3855;Gretay;35196;Mordelles;48.077668, -1.837422;true;Abri double
3856;3856;Croix Ignon;35196;Mordelles;48.081318, -1.826616;false;Abri simple
3409;3409;Menault;35204;Nouvoitou;48.041368, -1.545167;true;Poteau
2771;2771;Cours d'A Haut;35206;Noyal-Châtillon-sur-Seiche;48.054926, -1.694164;false;
2762;2762;Lande de Pinçon;35206;Noyal-Châtillon-sur-Seiche;48.044688, -1.673572;false;Poteau
